rec_key,site,id_445,id_30
GRTE05_20220719_002202,GRTE05,Mylu,Mylu
GRTE05_20220719_002636,GRTE05,Mylu,Mylu
GRTE05_20220719_003006,GRTE05,Epfu,Lano
GRTE05_20220719_003312,GRTE05,Mylu,Mylu
GRTE05_20220719_004123,GRTE05,Mylu,Mylu
GRTE05_20220719_004457,GRTE05,Mylu,Mylu
GRTE05_20220719_004638,GRTE05,Mylu,Mylu
GRTE05_20220719_004809,GRTE05,Epfu,NoID
GRTE05_20220719_004900,GRTE05,Epfu,Epfu
GRTE05_20220719_005654,GRTE05,Mylu,Mylu
GRTE05_20220719_010003,GRTE05,Mylu,Mylu
GRTE05_20220719_010907,GRTE05,Mylu,Mylu
GRTE05_20220719_013603,GRTE05,Mylu,Mylu
GRTE05_20220719_014520,GRTE05,Mylu,Mylu
GRTE05_20220719_014740,GRTE05,Mylu,Mylu
GRTE05_20220719_015958,GRTE05,Mylu,Mylu
GRTE05_20220719_020409,GRTE05,Mylu,Mylu
GRTE05_20220719_020419,GRTE05,Mylu,Mylu
GRTE05_20220719_020852,GRTE05,Mylu,Mylu
GRTE05_20220719_021030,GRTE05,Mylu,Mylu
GRTE05_20220719_021439,GRTE05,Mylu,Mylu
GRTE05_20220719_022607,GRTE05,Mylu,Mylu
GRTE05_20220719_211822,GRTE05,Mylu,Mylu
GRTE05_20220722_215031,GRTE05,Mylu,Mylu
GRTE05_20220722_232707,GRTE05,Mylu,Mylu
GRTE05_20220723_000304,GRTE05,Mylu,Mylu
GRTE05_20220723_000753,GRTE05,Mylu,Mylu
GRTE05_20220723_000930,GRTE05,Mylu,Mylu
GRTE05_20220723_001134,GRTE05,Mylu,Mylu
GRTE05_20220723_001910,GRTE05,Mylu,Mylu
GRTE05_20220723_001945,GRTE05,Mylu,Mylu
GRTE05_20220723_004331,GRTE05,Mylu,Mylu
GRTE05_20220723_010438,GRTE05,Mylu,Mylu
GRTE05_20220723_013935,GRTE05,Mylu,Mylu
GRTE05_20220723_014627,GRTE05,Mylu,Mylu
GRTE05_20220723_020725,GRTE05,Mylu,Mylu
GRTE05_20220724_215706,GRTE05,Mylu,Mylu
GRTE05_20220724_220946,GRTE05,Mylu,Mylu
GRTE05_20220724_221501,GRTE05,Mylu,Mylu
GRTE05_20220724_221904,GRTE05,Mylu,Mylu
GRTE05_20220724_225734,GRTE05,Mylu,Mylu
GRTE05_20220724_225916,GRTE05,Mylu,Mylu
GRTE05_20220724_231529,GRTE05,Mylu,Mylu
GRTE05_20220724_234339,GRTE05,Myvo,Mylu
GRTE05_20220724_235247,GRTE05,Mylu,Mylu
GRTE05_20220724_235520,GRTE05,Mylu,Mylu
GRTE05_20220725_000338,GRTE05,Mylu,Mylu
GRTE05_20220725_002314,GRTE05,Mylu,Mylu
GRTE05_20220725_005132,GRTE05,Mylu,Mylu
GRTE05_20220725_010005,GRTE05,Mylu,Mylu
GRTE05_20220725_011235,GRTE05,Mylu,Mylu
GRTE05_20220725_013457,GRTE05,Mylu,Mylu
GRTE05_20220727_221103,GRTE05,Mylu,Mylu
GRTE05_20220727_221256,GRTE05,Mylu,Mylu
GRTE05_20220727_221318,GRTE05,Mylu,Labo
GRTE05_20220727_222231,GRTE05,Mylu,Mylu
GRTE05_20220727_232501,GRTE05,Mylu,Mylu
GRTE05_20220727_233418,GRTE05,Mylu,Mylu
GRTE05_20220727_233550,GRTE05,Mylu,Mylu
GRTE05_20220730_215001,GRTE05,Epfu,Epfu
GRTE05_20220730_215514,GRTE05,Mylu,Mylu
GRTE05_20220730_220937,GRTE05,Mylu,Mylu
GRTE05_20220730_221251,GRTE05,Mylu,Mylu
GRTE05_20220730_221515,GRTE05,Mylu,Mylu
GRTE05_20220730_221950,GRTE05,Mylu,Mylu
GRTE05_20220730_222124,GRTE05,Mylu,Mylu
GRTE05_20220730_222243,GRTE05,Mylu,Mylu
GRTE05_20220730_223026,GRTE05,Mylu,Mylu
GRTE05_20220730_223648,GRTE05,Mylu,Mylu
GRTE05_20220730_225311,GRTE05,Mylu,Mylu
GRTE05_20220730_230102,GRTE05,Mylu,Mylu
GRTE05_20220730_230806,GRTE05,Mylu,Mylu
GRTE05_20220730_231218,GRTE05,Mylu,Mylu
GRTE05_20220730_231507,GRTE05,Mylu,Mylu
GRTE05_20220730_231719,GRTE05,Mylu,Mylu
GRTE05_20220730_232728,GRTE05,Myvo,Mylu
GRTE05_20220730_233155,GRTE05,Mylu,Mylu
GRTE05_20220730_233407,GRTE05,Mylu,Mylu
GRTE05_20220730_233521,GRTE05,Mylu,Mylu
GRTE05_20220730_234641,GRTE05,Mylu,Mylu
GRTE05_20220730_235000,GRTE05,Mylu,Mylu
GRTE05_20220731_000431,GRTE05,Mylu,Mylu
GRTE05_20220731_000439,GRTE05,Mylu,Mylu
GRTE05_20220731_000512,GRTE05,Mylu,Mylu
GRTE05_20220731_000849,GRTE05,Mylu,Mylu
GRTE05_20220731_002757,GRTE05,Mylu,Mylu
GRTE05_20220731_003721,GRTE05,Mylu,Mylu
GRTE05_20220731_010409,GRTE05,Mylu,Mylu
GRTE05_20220731_011122,GRTE05,Mylu,Mylu
GRTE05_20220731_012534,GRTE05,Mylu,Mylu
GRTE05_20220731_214959,GRTE05,Mylu,Mylu
GRTE05_20220731_215400,GRTE05,Mylu,Mylu
GRTE05_20220731_215843,GRTE05,Mylu,Mylu
GRTE05_20220731_221923,GRTE05,Mylu,Mylu
GRTE05_20220731_222020,GRTE05,Mylu,Mylu
GRTE05_20220731_222150,GRTE05,Mylu,Mylu
GRTE05_20220731_223636,GRTE05,Mylu,Mylu
GRTE05_20220731_224554,GRTE05,Mylu,Mylu
GRTE05_20220731_225937,GRTE05,Mylu,Mylu
GRTE05_20220731_231353,GRTE05,Mylu,Mylu
GRTE05_20220731_231904,GRTE05,Mylu,Mylu
GRTE05_20220731_231918,GRTE05,Mylu,Mylu
GRTE05_20220731_232426,GRTE05,Mylu,Mylu
GRTE05_20220731_233011,GRTE05,Mylu,Mylu
GRTE05_20220731_233108,GRTE05,Mylu,Mylu
GRTE05_20220731_233439,GRTE05,Mylu,Mylu
GRTE05_20220731_233448,GRTE05,Mylu,Mylu
GRTE05_20220731_233717,GRTE05,Mylu,Mylu
GRTE05_20220731_233827,GRTE05,Mylu,Mylu
GRTE05_20220731_233916,GRTE05,Mylu,Mylu
GRTE05_20220801_000758,GRTE05,Mylu,Mylu
GRTE05_20220801_001249,GRTE05,Mylu,Mylu
GRTE05_20220801_004701,GRTE05,Mylu,Mylu
GRTE05_20220801_004748,GRTE05,Mylu,Mylu
GRTE05_20220801_011734,GRTE05,Mylu,Mylu
GRTE05_20220801_021539,GRTE05,Mylu,Mylu
GRTE05_20220801_213154,GRTE05,Mylu,Mylu
GRTE05_20220801_214537,GRTE05,Mylu,Mylu
GRTE05_20220801_220452,GRTE05,Mylu,Mylu
GRTE05_20220801_220618,GRTE05,Mylu,Mylu
GRTE05_20220801_221241,GRTE05,Mylu,Mylu
GRTE05_20220801_221749,GRTE05,Mylu,Mylu
GRTE05_20220801_222442,GRTE05,Mylu,Mylu
GRTE05_20220801_222520,GRTE05,Mylu,Mylu
GRTE05_20220801_222612,GRTE05,Mylu,Mylu
GRTE05_20220801_222657,GRTE05,Mylu,Mylu
GRTE05_20220801_222921,GRTE05,Mylu,Mylu
GRTE05_20220801_223158,GRTE05,Mylu,Mylu
GRTE05_20220801_223330,GRTE05,Mylu,Mylu
GRTE05_20220801_223343,GRTE05,Mylu,Mylu
GRTE05_20220801_224425,GRTE05,Mylu,Mylu
GRTE05_20220801_225519,GRTE05,Mylu,Mylu
GRTE05_20220801_225739,GRTE05,Mylu,Mylu
GRTE05_20220801_225951,GRTE05,Mylu,Mylu
GRTE05_20220801_230408,GRTE05,Mylu,Mylu
GRTE05_20220801_230834,GRTE05,Mylu,Mylu
GRTE05_20220801_231132,GRTE05,Mylu,Mylu
GRTE05_20220801_231219,GRTE05,Mylu,Mylu
GRTE05_20220801_231240,GRTE05,Mylu,Mylu
GRTE05_20220801_231404,GRTE05,Mylu,Mylu
GRTE05_20220801_231519,GRTE05,Mylu,Mylu
GRTE05_20220801_232405,GRTE05,Mylu,Mylu
GRTE05_20220801_232515,GRTE05,Mylu,Mylu
GRTE05_20220801_232816,GRTE05,Mylu,Mylu
GRTE05_20220801_232949,GRTE05,Mylu,Mylu
GRTE05_20220801_233329,GRTE05,Mylu,Mylu
GRTE05_20220801_234033,GRTE05,Mylu,Mylu
GRTE05_20220801_234124,GRTE05,Mylu,Mylu
GRTE05_20220801_234254,GRTE05,Mylu,Mylu
GRTE05_20220801_234337,GRTE05,Mylu,Mylu
GRTE05_20220801_234454,GRTE05,Mylu,Mylu
GRTE05_20220801_234637,GRTE05,Mylu,Mylu
GRTE05_20220801_234847,GRTE05,Mylu,Mylu
GRTE05_20220801_234924,GRTE05,Mylu,Mylu
GRTE05_20220801_235346,GRTE05,Mylu,Mylu
GRTE05_20220801_235719,GRTE05,Epfu,Epfu
GRTE05_20220801_235910,GRTE05,Mylu,Mylu
GRTE05_20220801_235932,GRTE05,Mylu,Mylu
GRTE05_20220801_235949,GRTE05,Mylu,Mylu
GRTE05_20220802_000102,GRTE05,Mylu,Mylu
GRTE05_20220802_000326,GRTE05,Mylu,Mylu
GRTE05_20220802_001134,GRTE05,Mylu,Mylu
GRTE05_20220802_001813,GRTE05,Mylu,Mylu
GRTE05_20220802_002424,GRTE05,Mylu,Mylu
GRTE05_20220802_002943,GRTE05,Mylu,Mylu
GRTE05_20220802_003517,GRTE05,Mylu,Mylu
GRTE05_20220802_003645,GRTE05,Mylu,Mylu
GRTE05_20220802_004346,GRTE05,Mylu,Mylu
GRTE05_20220802_004757,GRTE05,Mylu,NoID
GRTE05_20220802_005248,GRTE05,Mylu,Mylu
GRTE05_20220802_005835,GRTE05,Mylu,Mylu
GRTE05_20220802_010039,GRTE05,Mylu,Mylu
GRTE05_20220802_010139,GRTE05,Mylu,Mylu
GRTE05_20220802_010350,GRTE05,Mylu,Mylu
GRTE05_20220802_010802,GRTE05,Mylu,Mylu
GRTE05_20220802_010841,GRTE05,Mylu,Mylu
GRTE05_20220802_010929,GRTE05,Mylu,Mylu
GRTE05_20220802_011343,GRTE05,Mylu,Mylu
GRTE05_20220802_011350,GRTE05,Mylu,Mylu
GRTE05_20220802_011547,GRTE05,Mylu,Mylu
GRTE05_20220802_011736,GRTE05,Mylu,Mylu
GRTE05_20220802_011839,GRTE05,Mylu,Mylu
GRTE05_20220802_012003,GRTE05,Mylu,Mylu
GRTE05_20220802_012130,GRTE05,Mylu,Mylu
GRTE05_20220802_012811,GRTE05,Mylu,Mylu
GRTE05_20220802_012944,GRTE05,Mylu,Mylu
GRTE05_20220802_013616,GRTE05,Mylu,Mylu
GRTE05_20220802_013830,GRTE05,Mylu,Mylu
GRTE05_20220802_013917,GRTE05,Mylu,Mylu
GRTE05_20220802_015236,GRTE05,Mylu,Mylu
GRTE05_20220802_015334,GRTE05,Mylu,Mylu
GRTE05_20220802_020145,GRTE05,Mylu,Mylu
GRTE05_20220802_020953,GRTE05,Mylu,Mylu
GRTE05_20220802_021246,GRTE05,Mylu,Mylu
GRTE05_20220802_022626,GRTE05,Mylu,Mylu
GRTE05_20220802_023040,GRTE05,Anpa,NoID
GRTE05_20220802_023512,GRTE05,Mylu,Mylu
GRTE05_20220802_023523,GRTE05,Mylu,Mylu
GRTE05_20220802_023546,GRTE05,Mylu,Mylu
GRTE05_20220802_023900,GRTE05,Mylu,Mylu
GRTE05_20220802_023915,GRTE05,Mylu,Mylu
GRTE05_20220802_024056,GRTE05,Mylu,Mylu
GRTE05_20220802_024108,GRTE05,Mylu,Mylu
GRTE05_20220802_025756,GRTE05,Mylu,Mylu
GRTE05_20220802_025910,GRTE05,Mylu,Mylu
GRTE05_20220802_030048,GRTE05,Mylu,Mylu
GRTE05_20220802_030301,GRTE05,Mylu,Mylu
GRTE05_20220802_031018,GRTE05,Mylu,Mylu
GRTE05_20220802_031144,GRTE05,Mylu,Mylu
GRTE05_20220802_031513,GRTE05,Mylu,Mylu
GRTE05_20220802_031550,GRTE05,Mylu,Mylu
GRTE05_20220802_031816,GRTE05,Mylu,Mylu
GRTE05_20220802_032129,GRTE05,Mylu,Mylu
GRTE05_20220802_032238,GRTE05,Mylu,Mylu
GRTE05_20220802_032317,GRTE05,Mylu,Mylu
GRTE05_20220802_032402,GRTE05,Mylu,Mylu
GRTE05_20220802_034813,GRTE05,Mylu,Mylu
GRTE05_20220802_035335,GRTE05,Mylu,Mylu
GRTE05_20220802_035437,GRTE05,Mylu,Mylu
GRTE05_20220802_042015,GRTE05,Mylu,Mylu
GRTE05_20220802_042444,GRTE05,Mylu,Mylu
GRTE05_20220802_042907,GRTE05,Mylu,Mylu
GRTE05_20220802_043507,GRTE05,Mylu,Mylu
GRTE05_20220802_044236,GRTE05,Mylu,Mylu
GRTE05_20220802_044402,GRTE05,Mylu,Mylu
GRTE05_20220802_045406,GRTE05,Mylu,Mylu
GRTE05_20220802_050032,GRTE05,Mylu,Mylu
GRTE05_20220802_050340,GRTE05,Mylu,Mylu
GRTE05_20220802_051048,GRTE05,Mylu,Mylu
GRTE05_20220804_215451,GRTE05,Mylu,Mylu
GRTE05_20220804_220036,GRTE05,Mylu,Mylu
GRTE05_20220804_220629,GRTE05,Mylu,Mylu
GRTE05_20220804_221927,GRTE05,Mylu,Mylu
GRTE05_20220804_224331,GRTE05,Mylu,Mylu
GRTE05_20220804_233259,GRTE05,Mylu,Mylu
GRTE05_20220805_000414,GRTE05,Mylu,Mylu
GRTE05_20220808_211723,GRTE05,Mylu,Mylu
GRTE05_20220808_213050,GRTE05,Mylu,Mylu
GRTE05_20220808_214541,GRTE05,Mylu,Mylu
GRTE05_20220808_222724,GRTE05,Mylu,Mylu
GRTE05_20220808_230320,GRTE05,Mylu,Mylu
GRTE05_20220809_001836,GRTE05,Mylu,Mylu
GRTE05_20220809_210941,GRTE05,Mylu,NoID
GRTE05_20220809_213228,GRTE05,Mylu,Mylu
GRTE05_20220809_213308,GRTE05,Mylu,Mylu
GRTE05_20220809_213746,GRTE05,Myvo,NoID
GRTE05_20220809_220113,GRTE05,Mylu,Mylu
GRTE05_20220809_220334,GRTE05,Epfu,Epfu
GRTE05_20220809_220405,GRTE05,Mylu,Mylu
GRTE05_20220809_220434,GRTE05,Mylu,Mylu
GRTE05_20220809_220833,GRTE05,Mylu,Mylu
GRTE05_20220809_221047,GRTE05,Mylu,Mylu
GRTE05_20220809_221118,GRTE05,Mylu,Mylu
GRTE05_20220809_221612,GRTE05,Mylu,Mylu
GRTE05_20220809_222304,GRTE05,Mylu,Mylu
GRTE05_20220809_223115,GRTE05,Mylu,Mylu
GRTE05_20220809_223559,GRTE05,Mylu,Mylu
GRTE05_20220809_223759,GRTE05,Mylu,Mylu
GRTE05_20220809_224138,GRTE05,Mylu,Mylu
GRTE05_20220809_225548,GRTE05,Mylu,Mylu
GRTE05_20220809_225932,GRTE05,Mylu,Mylu
GRTE05_20220809_230535,GRTE05,Lano,Lano
GRTE05_20220809_231830,GRTE05,Mylu,Mylu
GRTE05_20220809_232109,GRTE05,Mylu,Mylu
GRTE05_20220809_235539,GRTE05,Mylu,Mylu
GRTE05_20220810_000127,GRTE05,Mylu,Mylu
GRTE05_20220810_002124,GRTE05,Mylu,Mylu
GRTE05_20220810_003009,GRTE05,Mylu,Mylu
GRTE05_20220810_024030,GRTE05,Mylu,Mylu
GRTE05_20220810_032656,GRTE05,Mylu,Mylu
GRTE05_20220810_211302,GRTE05,Mylu,Mylu
GRTE05_20220810_211444,GRTE05,Mylu,Mylu
GRTE05_20220810_211617,GRTE05,Mylu,Mylu
GRTE05_20220810_211741,GRTE05,Mylu,Mylu
GRTE05_20220810_211824,GRTE05,Mylu,Mylu
GRTE05_20220810_212128,GRTE05,Mylu,Mylu
GRTE05_20220810_212355,GRTE05,Mylu,Mylu
GRTE05_20220810_212621,GRTE05,Mylu,Mylu
GRTE05_20220810_212845,GRTE05,Mylu,Mylu
GRTE05_20220810_213258,GRTE05,Mylu,Mylu
GRTE05_20220810_213454,GRTE05,Mylu,Mylu
GRTE05_20220810_213544,GRTE05,Mylu,Mylu
GRTE05_20220810_213901,GRTE05,Mylu,Mylu
GRTE05_20220810_213956,GRTE05,Mylu,Mylu
GRTE05_20220810_214632,GRTE05,Mylu,Mylu
GRTE05_20220810_214802,GRTE05,Mylu,Mylu
GRTE05_20220810_214857,GRTE05,Mylu,Mylu
GRTE05_20220810_214930,GRTE05,Mylu,Mylu
GRTE05_20220810_215235,GRTE05,Mylu,Mylu
GRTE05_20220810_215252,GRTE05,Mylu,Mylu
GRTE05_20220810_215441,GRTE05,Mylu,Mylu
GRTE05_20220810_215548,GRTE05,Mylu,Labo
GRTE05_20220810_215743,GRTE05,Mylu,Mylu
GRTE05_20220810_220021,GRTE05,Mylu,Mylu
GRTE05_20220810_220131,GRTE05,Mylu,Mylu
GRTE05_20220810_220216,GRTE05,Mylu,Mylu
GRTE05_20220810_220846,GRTE05,Myev,Myse
GRTE05_20220810_220947,GRTE05,Mylu,Mylu
GRTE05_20220810_221345,GRTE05,Mylu,Mylu
GRTE05_20220810_221553,GRTE05,Mylu,Mylu
GRTE05_20220810_221626,GRTE05,Mylu,Mylu
GRTE05_20220810_222145,GRTE05,Mylu,Mylu
GRTE05_20220810_222919,GRTE05,Mylu,Mylu
GRTE05_20220810_223420,GRTE05,Mylu,Mylu
GRTE05_20220810_224651,GRTE05,Mylu,Mylu
GRTE05_20220810_224833,GRTE05,Mylu,Mylu
GRTE05_20220810_225001,GRTE05,Mylu,Mylu
GRTE05_20220810_225143,GRTE05,Mylu,Mylu
GRTE05_20220810_230651,GRTE05,Mylu,Mylu
GRTE05_20220810_230916,GRTE05,Mylu,Mylu
GRTE05_20220810_232129,GRTE05,Mylu,Mylu
GRTE05_20220810_234802,GRTE05,Mylu,Mylu
GRTE05_20220810_234932,GRTE05,Mylu,Mylu
GRTE05_20220810_235336,GRTE05,Mylu,Labo
GRTE05_20220810_235525,GRTE05,Mylu,Mylu
GRTE05_20220810_235856,GRTE05,Mylu,Mylu
GRTE05_20220811_000345,GRTE05,Mylu,Mylu
GRTE05_20220811_000504,GRTE05,Mylu,Mylu
GRTE05_20220811_003902,GRTE05,Mylu,Mylu
GRTE05_20220811_004117,GRTE05,Mylu,Mylu
GRTE05_20220811_004449,GRTE05,Mylu,Mylu
GRTE05_20220811_004539,GRTE05,Mylu,Mylu
GRTE05_20220811_005852,GRTE05,Mylu,Mylu
GRTE05_20220811_010452,GRTE05,Mylu,Mylu
GRTE05_20220811_010927,GRTE05,Mylu,Mylu
GRTE05_20220811_011430,GRTE05,Mylu,Mylu
GRTE05_20220811_011614,GRTE05,Mylu,Mylu
GRTE05_20220811_012803,GRTE05,Mylu,Mylu
GRTE05_20220811_013131,GRTE05,Mylu,Mylu
GRTE05_20220811_013326,GRTE05,Mylu,Mylu
GRTE05_20220811_014736,GRTE05,Mylu,Mylu
GRTE05_20220811_015308,GRTE05,Lano,Lano
GRTE05_20220811_015605,GRTE05,Mylu,Mylu
GRTE05_20220811_015736,GRTE05,Mylu,Mylu
GRTE05_20220811_020505,GRTE05,Mylu,Labo
GRTE05_20220811_020703,GRTE05,Mylu,Mylu
GRTE05_20220811_020732,GRTE05,Mylu,Mylu
GRTE05_20220811_021913,GRTE05,Mylu,Mylu
GRTE05_20220811_022857,GRTE05,Mylu,Mylu
GRTE05_20220811_022938,GRTE05,Mylu,Mylu
GRTE05_20220811_023027,GRTE05,Mylu,Mylu
GRTE05_20220811_023402,GRTE05,Mylu,Mylu
GRTE05_20220811_023435,GRTE05,Mylu,Mylu
GRTE05_20220811_023600,GRTE05,Mylu,Mylu
GRTE05_20220811_023648,GRTE05,Mylu,Mylu
GRTE05_20220811_024130,GRTE05,Mylu,Mylu
GRTE05_20220811_024221,GRTE05,Mylu,Mylu
GRTE05_20220811_024331,GRTE05,Mylu,Mylu
GRTE05_20220811_024830,GRTE05,Mylu,Mylu
GRTE05_20220811_025202,GRTE05,Mylu,Mylu
GRTE05_20220811_025646,GRTE05,Mylu,Mylu
GRTE05_20220811_025740,GRTE05,Mylu,Mylu
GRTE05_20220811_025827,GRTE05,Mylu,Mylu
GRTE05_20220811_025925,GRTE05,Epfu,Epfu
GRTE05_20220811_030112,GRTE05,Mylu,Mylu
GRTE05_20220811_030157,GRTE05,Mylu,Mylu
GRTE05_20220811_030431,GRTE05,Mylu,Mylu
GRTE05_20220811_030526,GRTE05,Mylu,Mylu
GRTE05_20220811_030808,GRTE05,Mylu,Mylu
GRTE05_20220811_030848,GRTE05,Mylu,Mylu
GRTE05_20220811_030935,GRTE05,Mylu,Mylu
GRTE05_20220811_031015,GRTE05,Mylu,Mylu
GRTE05_20220811_031112,GRTE05,Mylu,Mylu
GRTE05_20220811_031357,GRTE05,Mylu,Mylu
GRTE05_20220811_031505,GRTE05,Mylu,Mylu
GRTE05_20220811_031645,GRTE05,Mylu,Mylu
GRTE05_20220811_031715,GRTE05,Mylu,Mylu
GRTE05_20220811_031749,GRTE05,Mylu,Mylu
GRTE05_20220811_032038,GRTE05,Mylu,Mylu
GRTE05_20220811_032731,GRTE05,Mylu,Mylu
GRTE05_20220811_032954,GRTE05,Mylu,Mylu
GRTE05_20220811_033220,GRTE05,Lano,Lano
GRTE05_20220811_033239,GRTE05,Mylu,Mylu
GRTE05_20220811_033309,GRTE05,Mylu,Mylu
GRTE05_20220811_033457,GRTE05,Mylu,Mylu
GRTE05_20220811_033552,GRTE05,Mylu,Mylu
GRTE05_20220811_033652,GRTE05,Mylu,Mylu
GRTE05_20220811_033750,GRTE05,Mylu,Mylu
GRTE05_20220811_033805,GRTE05,Mylu,Mylu
GRTE05_20220811_033951,GRTE05,Mylu,Mylu
GRTE05_20220811_034518,GRTE05,Mylu,Mylu
GRTE05_20220811_034604,GRTE05,Mylu,Mylu
GRTE05_20220811_034651,GRTE05,Mylu,Mylu
GRTE05_20220811_035141,GRTE05,Mylu,Mylu
GRTE05_20220811_035310,GRTE05,Mylu,Mylu
GRTE05_20220811_041519,GRTE05,Mylu,Mylu
GRTE05_20220811_042339,GRTE05,Mylu,Mylu
GRTE05_20220811_043010,GRTE05,Mylu,Mylu
GRTE05_20220811_044432,GRTE05,Mylu,Mylu
GRTE05_20220811_045757,GRTE05,Mylu,Mylu
GRTE05_20220811_210247,GRTE05,Epfu,Epfu
GRTE05_20220811_210633,GRTE05,Epfu,Lano
GRTE05_20220811_210834,GRTE05,Mylu,Mylu
GRTE05_20220811_213114,GRTE05,Mylu,Mylu
GRTE05_20220811_213350,GRTE05,Mylu,Mylu
GRTE05_20220811_213753,GRTE05,Mylu,Mylu
GRTE05_20220811_214142,GRTE05,Mylu,Mylu
GRTE05_20220811_214640,GRTE05,Mylu,Mylu
GRTE05_20220811_214754,GRTE05,Mylu,Mylu
GRTE05_20220811_221002,GRTE05,Mylu,NoID
GRTE05_20220811_221557,GRTE05,Mylu,Mylu
GRTE05_20220811_221813,GRTE05,Mylu,Mylu
GRTE05_20220811_222041,GRTE05,Mylu,Mylu
GRTE05_20220811_222106,GRTE05,Mylu,Mylu
GRTE05_20220811_222330,GRTE05,Mylu,Mylu
GRTE05_20220811_223427,GRTE05,Mylu,Mylu
GRTE05_20220811_223544,GRTE05,Mylu,Mylu
GRTE05_20220811_223624,GRTE05,Mylu,Mylu
GRTE05_20220811_231149,GRTE05,Mylu,Mylu
GRTE05_20220812_002010,GRTE05,Mylu,Mylu
GRTE05_20220812_005655,GRTE05,Mylu,Mylu
GRTE05_20220812_010104,GRTE05,Mylu,Labo
GRTE05_20220812_030125,GRTE05,Mylu,Mylu
GRTE05_20220812_054203,GRTE05,Mylu,Mylu
GRTE05_20220814_220156,GRTE05,Mylu,NoID
GRTE05_20220814_220844,GRTE05,Mylu,Mylu
GRTE05_20220814_223007,GRTE05,Epfu,Epfu
GRTE06_20220621_212917,GRTE06,Epfu,NoID
GRTE06_20220621_213426,GRTE06,Lano,Epfu
GRTE06_20220621_213701,GRTE06,Mylu,Mylu
GRTE06_20220621_214201,GRTE06,Epfu,Epfu
GRTE06_20220621_214242,GRTE06,Laci,Epfu
GRTE06_20220621_214805,GRTE06,Epfu,Epfu
GRTE06_20220621_214826,GRTE06,Epfu,Epfu
GRTE06_20220621_215025,GRTE06,Laci,Laci
GRTE06_20220621_215307,GRTE06,Laci,Laci
GRTE06_20220621_215437,GRTE06,Laci,Epfu
GRTE06_20220621_215740,GRTE06,Epfu,Epfu
GRTE06_20220621_220038,GRTE06,Epfu,Epfu
GRTE06_20220621_220131,GRTE06,Epfu,Epfu
GRTE06_20220621_220150,GRTE06,Epfu,Epfu
GRTE06_20220621_221238,GRTE06,Laci,Laci
GRTE06_20220621_221815,GRTE06,Lano,Lano
GRTE06_20220621_222200,GRTE06,Epfu,Epfu
GRTE06_20220621_230305,GRTE06,Mylu,Mylu
GRTE06_20220621_230421,GRTE06,Mylu,Mylu
GRTE06_20220621_233519,GRTE06,Mylu,Mylu
GRTE06_20220622_001136,GRTE06,Mylu,Mylu
GRTE06_20220622_005610,GRTE06,Mylu,Mylu
GRTE06_20220622_213340,GRTE06,Epfu,Epfu
GRTE06_20220622_213417,GRTE06,Lano,Epfu
GRTE06_20220622_213509,GRTE06,Lano,NoID
GRTE06_20220622_213652,GRTE06,Lano,Epfu
GRTE06_20220622_213801,GRTE06,Epfu,Epfu
GRTE06_20220622_214526,GRTE06,Epfu,Epfu
GRTE06_20220622_214851,GRTE06,Epfu,Epfu
GRTE06_20220622_220038,GRTE06,Lano,Epfu
GRTE06_20220622_221212,GRTE06,Laci,NoID
GRTE06_20220622_221637,GRTE06,Epfu,Epfu
GRTE06_20220622_223005,GRTE06,Epfu,Epfu
GRTE06_20220622_230808,GRTE06,Myev,Myse
GRTE06_20220622_232711,GRTE06,Lano,Epfu
GRTE06_20220622_235000,GRTE06,Mylu,Mylu
GRTE06_20220623_000336,GRTE06,Epfu,Epfu
GRTE06_20220623_000659,GRTE06,Myyu,Myyu
GRTE06_20220623_010502,GRTE06,Laci,Laci
GRTE06_20220623_010936,GRTE06,Mylu,Mylu
GRTE06_20220623_011825,GRTE06,Lano,Lano
GRTE06_20220623_035052,GRTE06,Lano,Lano
GRTE06_20220623_042530,GRTE06,Myyu,Myyu
GRTE06_20220623_213202,GRTE06,Lano,NoID
GRTE06_20220623_213536,GRTE06,Lano,Epfu
GRTE06_20220623_213623,GRTE06,Lano,Epfu
GRTE06_20220623_213800,GRTE06,Lano,Epfu
GRTE06_20220623_213831,GRTE06,Lano,Epfu
GRTE06_20220623_214122,GRTE06,Epfu,Epfu
GRTE06_20220623_214213,GRTE06,Epfu,Epfu
GRTE06_20220623_214242,GRTE06,Epfu,Epfu
GRTE06_20220623_214456,GRTE06,Epfu,Epfu
GRTE06_20220623_214608,GRTE06,Lano,Epfu
GRTE06_20220623_214625,GRTE06,Lano,Epfu
GRTE06_20220623_214850,GRTE06,Mylu,Mylu
GRTE06_20220623_215125,GRTE06,Epfu,Epfu
GRTE06_20220623_215205,GRTE06,Epfu,Epfu
GRTE06_20220623_215258,GRTE06,Epfu,Epfu
GRTE06_20220623_215452,GRTE06,Epfu,Epfu
GRTE06_20220623_215533,GRTE06,Epfu,Epfu
GRTE06_20220623_215623,GRTE06,Epfu,Epfu
GRTE06_20220623_215716,GRTE06,Epfu,Epfu
GRTE06_20220623_215842,GRTE06,Epfu,Epfu
GRTE06_20220623_215856,GRTE06,Epfu,Epfu
GRTE06_20220623_215926,GRTE06,Lano,Epfu
GRTE06_20220623_220038,GRTE06,Epfu,Epfu
GRTE06_20220623_220445,GRTE06,Epfu,Epfu
