rec_key,site,id_a,id_b
GRTE12_20240905_232515,GRTE12,NoID,Myci
GRTE12_20240905_232532,GRTE12,NoID,Myci
GRTE12_20240905_232549,GRTE12,NoID,NoID
GRTE12_20240905_232606,GRTE12,NoID,Myvo
GRTE12_20240905_232624,GRTE12,NoID,Myci
GRTE12_20240905_232641,GRTE12,NoID,Myci
GRTE12_20240905_232658,GRTE12,NoID,NoID
GRTE12_20240905_232715,GRTE12,NoID,Myci
GRTE12_20240905_232732,GRTE12,NoID,Myvo
GRTE12_20240905_232750,GRTE12,NoID,Myci
GRTE12_20240905_232807,GRTE12,NoID,Myci
GRTE12_20240905_232824,GRTE12,NoID,Myci
GRTE12_20240905_232841,GRTE12,NoID,NoID
GRTE12_20240905_232858,GRTE12,NoID,Myci
GRTE12_20240905_232915,GRTE12,NoID,Myvo
GRTE12_20240905_232932,GRTE12,NoID,Myvo
GRTE12_20240905_232949,GRTE12,NoID,Myci
GRTE12_20240905_233006,GRTE12,NoID,Myci
GRTE12_20240905_233023,GRTE12,NoID,Myci
GRTE12_20240905_233040,GRTE12,NoID,Myci
GRTE12_20240905_233057,GRTE12,NoID,Myci
GRTE12_20240905_233205,GRTE12,NoID,Myvo
GRTE12_20240905_233249,GRTE12,NoID,Myvo
GRTE12_20240905_233318,GRTE12,NoID,Myvo
GRTE12_20240905_233335,GRTE12,NoID,Myvo
GRTE12_20240905_233352,GRTE12,NoID,Myci
GRTE12_20240905_233409,GRTE12,NoID,Myci
GRTE12_20240905_233426,GRTE12,NoID,NoID
GRTE12_20240905_233434,GRTE12,NoID,Myvo
GRTE12_20240905_233454,GRTE12,NoID,Myci
GRTE12_20240905_233511,GRTE12,NoID,Mylu
GRTE12_20240905_233528,GRTE12,NoID,Myvo
GRTE12_20240905_233539,GRTE12,NoID,NoID
GRTE12_20240905_233556,GRTE12,NoID,NoID
GRTE12_20240905_233613,GRTE12,NoID,NoID
GRTE12_20240905_233630,GRTE12,NoID,Myvo
GRTE12_20240905_233647,GRTE12,NoID,NoID
GRTE12_20240905_233706,GRTE12,NoID,NoID
GRTE12_20240905_233726,GRTE12,NoID,Mylu
GRTE12_20240905_233743,GRTE12,NoID,Myci
GRTE12_20240905_233800,GRTE12,NoID,Myci
GRTE12_20240905_233830,GRTE12,NoID,Myvo
GRTE12_20240905_233901,GRTE12,NoID,Myse
GRTE12_20240905_233915,GRTE12,NoID,Myvo
GRTE12_20240905_233932,GRTE12,NoID,Myvo
GRTE12_20240905_233942,GRTE12,NoID,Myvo
GRTE12_20240905_234002,GRTE12,NoID,Myci
GRTE12_20240905_234027,GRTE12,NoID,Myvo
GRTE12_20240905_234044,GRTE12,NoID,Myci
GRTE12_20240905_234101,GRTE12,NoID,Myvo
GRTE12_20240905_234118,GRTE12,NoID,Myvo
GRTE12_20240905_234135,GRTE12,NoID,Myci
GRTE12_20240905_234152,GRTE12,NoID,Myci
GRTE12_20240905_234209,GRTE12,NoID,Myci
GRTE12_20240905_234226,GRTE12,NoID,NoID
GRTE12_20240905_234243,GRTE12,NoID,Myvo
GRTE12_20240905_234300,GRTE12,NoID,Myci
GRTE12_20240905_234317,GRTE12,NoID,Myci
GRTE12_20240905_234334,GRTE12,NoID,Myci
GRTE12_20240905_234351,GRTE12,NoID,Myvo
GRTE12_20240905_234419,GRTE12,NoID,Myvo
GRTE12_20240905_234441,GRTE12,NoID,Myvo
GRTE12_20240905_234458,GRTE12,NoID,Myvo
GRTE12_20240905_234507,GRTE12,NoID,Myvo
GRTE12_20240905_234523,GRTE12,NoID,Myvo
GRTE12_20240905_234532,GRTE12,NoID,Myvo
GRTE12_20240905_234549,GRTE12,NoID,Myvo
GRTE12_20240905_234607,GRTE12,NoID,Myvo
GRTE12_20240905_234625,GRTE12,NoID,Myvo
GRTE12_20240905_234643,GRTE12,NoID,Myvo
GRTE12_20240905_234700,GRTE12,NoID,Myvo
GRTE12_20240905_234746,GRTE12,NoID,Myvo
GRTE12_20240905_234834,GRTE12,NoID,NoID
GRTE12_20240905_234851,GRTE12,NoID,NoID
GRTE12_20240905_234905,GRTE12,NoID,Myci
GRTE12_20240905_234922,GRTE12,NoID,NoID
GRTE12_20240905_234931,GRTE12,NoID,Myvo
GRTE12_20240905_234947,GRTE12,NoID,Myvo
GRTE12_20240905_235006,GRTE12,NoID,Myci
GRTE12_20240905_235023,GRTE12,NoID,Myvo
GRTE12_20240905_235033,GRTE12,NoID,Myci
GRTE12_20240905_235050,GRTE12,NoID,NoID
GRTE12_20240905_235112,GRTE12,NoID,Myci
GRTE12_20240905_235226,GRTE12,NoID,Myvo
GRTE12_20240905_235253,GRTE12,NoID,NoID
GRTE12_20240905_235310,GRTE12,NoID,NoID
GRTE12_20240905_235327,GRTE12,NoID,Myvo
GRTE12_20240905_235344,GRTE12,NoID,NoID
GRTE12_20240905_235349,GRTE12,NoID,Myci
GRTE12_20240905_235403,GRTE12,NoID,Myvo
GRTE12_20240905_235425,GRTE12,NoID,NoID
GRTE12_20240905_235442,GRTE12,NoID,Myci
GRTE12_20240905_235459,GRTE12,NoID,NoID
GRTE12_20240905_235517,GRTE12,NoID,Myci
GRTE12_20240905_235535,GRTE12,NoID,Myci
GRTE12_20240905_235548,GRTE12,NoID,Myci
GRTE12_20240905_235559,GRTE12,NoID,NoID
GRTE12_20240905_235609,GRTE12,NoID,Myci
GRTE12_20240905_235626,GRTE12,NoID,NoID
GRTE12_20240905_235643,GRTE12,NoID,Myci
GRTE12_20240905_235716,GRTE12,NoID,Myci
GRTE12_20240905_235755,GRTE12,NoID,Myci
GRTE12_20240905_235812,GRTE12,NoID,NoID
GRTE12_20240905_235817,GRTE12,NoID,Myci
GRTE12_20240905_235834,GRTE12,NoID,Myci
GRTE12_20240905_235851,GRTE12,NoID,Myvo
GRTE12_20240905_235909,GRTE12,NoID,Myvo
GRTE12_20240905_235926,GRTE12,NoID,Myvo
GRTE12_20240905_235943,GRTE12,NoID,Myci
GRTE12_20240906_000000,GRTE12,NoID,Myci
GRTE12_20240906_000017,GRTE12,NoID,Myvo
GRTE12_20240906_000035,GRTE12,NoID,Myvo
GRTE12_20240906_000053,GRTE12,NoID,Myvo
GRTE12_20240906_000111,GRTE12,NoID,Myvo
GRTE12_20240906_000128,GRTE12,NoID,NoID
GRTE12_20240906_000204,GRTE12,NoID,Myvo
GRTE12_20240906_000251,GRTE12,NoID,Myvo
GRTE12_20240906_000309,GRTE12,NoID,Myvo
GRTE12_20240906_000326,GRTE12,NoID,Myvo
GRTE12_20240906_000343,GRTE12,NoID,Myvo
GRTE12_20240906_000403,GRTE12,NoID,Myvo
GRTE12_20240906_000420,GRTE12,NoID,Myvo
GRTE12_20240906_000439,GRTE12,NoID,Myvo
GRTE12_20240906_000457,GRTE12,NoID,Myvo
GRTE12_20240906_000514,GRTE12,NoID,Myvo
GRTE12_20240906_000536,GRTE12,NoID,Myvo
GRTE12_20240906_000554,GRTE12,NoID,Myvo
GRTE12_20240906_000611,GRTE12,NoID,Myvo
GRTE12_20240906_000628,GRTE12,NoID,Myvo
GRTE12_20240906_000642,GRTE12,NoID,Myvo
GRTE12_20240906_000659,GRTE12,NoID,Myvo
GRTE12_20240906_000716,GRTE12,NoID,Myvo
GRTE12_20240906_000725,GRTE12,NoID,Myvo
GRTE12_20240906_000742,GRTE12,NoID,Myvo
GRTE12_20240906_000802,GRTE12,NoID,Myvo
GRTE12_20240906_000823,GRTE12,NoID,Lano
GRTE12_20240906_000840,GRTE12,NoID,Myvo
GRTE12_20240906_000857,GRTE12,NoID,Myvo
GRTE12_20240906_000914,GRTE12,NoID,Myvo
GRTE12_20240906_000931,GRTE12,NoID,Myvo
GRTE12_20240906_000948,GRTE12,NoID,Myvo
GRTE12_20240906_001005,GRTE12,NoID,Myvo
GRTE12_20240906_001022,GRTE12,NoID,Myvo
GRTE12_20240906_001039,GRTE12,NoID,Myvo
GRTE12_20240906_001056,GRTE12,NoID,NoID
GRTE12_20240906_001102,GRTE12,NoID,NoID
GRTE12_20240906_001122,GRTE12,NoID,Myvo
GRTE12_20240906_001149,GRTE12,NoID,Myvo
GRTE12_20240906_001206,GRTE12,NoID,Myvo
GRTE12_20240906_001223,GRTE12,NoID,Myvo
GRTE12_20240906_001240,GRTE12,NoID,Myvo
GRTE12_20240906_001257,GRTE12,NoID,Myvo
GRTE12_20240906_001314,GRTE12,NoID,Myvo
GRTE12_20240906_001331,GRTE12,NoID,Myvo
GRTE12_20240906_001348,GRTE12,NoID,Myvo
GRTE12_20240906_001423,GRTE12,NoID,Myvo
GRTE12_20240906_001448,GRTE12,NoID,Myvo
GRTE12_20240906_001506,GRTE12,NoID,Myvo
GRTE12_20240906_001523,GRTE12,NoID,Myvo
GRTE12_20240906_001534,GRTE12,NoID,Myvo
GRTE12_20240906_001558,GRTE12,NoID,Myvo
GRTE12_20240906_001632,GRTE12,NoID,Myvo
GRTE12_20240906_001649,GRTE12,NoID,Myvo
GRTE12_20240906_001706,GRTE12,NoID,Myvo
GRTE12_20240906_001723,GRTE12,NoID,Myvo
GRTE12_20240906_001741,GRTE12,NoID,Myvo
GRTE12_20240906_001758,GRTE12,NoID,Myvo
GRTE12_20240906_001815,GRTE12,NoID,Myvo
GRTE12_20240906_001832,GRTE12,NoID,Myvo
GRTE12_20240906_001940,GRTE12,NoID,Myvo
GRTE12_20240906_002043,GRTE12,NoID,Myvo
GRTE12_20240906_002101,GRTE12,NoID,Myvo
GRTE12_20240906_002118,GRTE12,NoID,Myvo
GRTE12_20240906_002128,GRTE12,NoID,Myvo
GRTE12_20240906_002145,GRTE12,NoID,Myvo
GRTE12_20240906_002218,GRTE12,NoID,Lano
GRTE12_20240906_002250,GRTE12,NoID,Myvo
GRTE12_20240906_002306,GRTE12,NoID,Myvo
GRTE12_20240906_002323,GRTE12,NoID,Myvo
GRTE12_20240906_002333,GRTE12,NoID,Myvo
GRTE12_20240906_002350,GRTE12,NoID,Myvo
GRTE12_20240906_002407,GRTE12,NoID,Myvo
GRTE12_20240906_002424,GRTE12,NoID,Myvo
GRTE12_20240906_002446,GRTE12,NoID,Myvo
GRTE12_20240906_002519,GRTE12,NoID,Myvo
GRTE12_20240906_002917,GRTE12,NoID,Myvo
GRTE12_20240906_003002,GRTE12,NoID,Myvo
GRTE12_20240906_003042,GRTE12,NoID,Myvo
GRTE12_20240906_003059,GRTE12,NoID,Myvo
GRTE12_20240906_003116,GRTE12,NoID,NoID
GRTE12_20240906_003121,GRTE12,NoID,Lano
GRTE12_20240906_003139,GRTE12,NoID,Myvo
GRTE12_20240906_003158,GRTE12,NoID,Myvo
GRTE12_20240906_003216,GRTE12,NoID,Myvo
GRTE12_20240906_003233,GRTE12,NoID,Myvo
GRTE12_20240906_003250,GRTE12,NoID,Myvo
GRTE12_20240906_003307,GRTE12,NoID,Myvo
GRTE12_20240906_003316,GRTE12,NoID,Myvo
GRTE12_20240906_003334,GRTE12,NoID,Myvo
GRTE12_20240906_003351,GRTE12,NoID,Labo
GRTE12_20240906_003401,GRTE12,NoID,Myvo
GRTE12_20240906_003420,GRTE12,NoID,Myvo
GRTE12_20240906_003441,GRTE12,NoID,Myvo
GRTE12_20240906_003500,GRTE12,NoID,NoID
GRTE12_20240906_003512,GRTE12,NoID,Myvo
GRTE12_20240906_003529,GRTE12,NoID,Myvo
GRTE12_20240906_003546,GRTE12,NoID,Myvo
GRTE12_20240906_003603,GRTE12,NoID,NoID
GRTE12_20240906_003620,GRTE12,NoID,Myvo
GRTE12_20240906_003638,GRTE12,NoID,Myvo
GRTE12_20240906_003654,GRTE12,NoID,Myvo
GRTE12_20240906_003702,GRTE12,NoID,Myvo
GRTE12_20240906_003719,GRTE12,NoID,NoID
GRTE12_20240906_003727,GRTE12,NoID,NoID
GRTE12_20240906_003737,GRTE12,NoID,Myse
GRTE12_20240906_003813,GRTE12,NoID,Myvo
GRTE12_20240906_003856,GRTE12,NoID,Myvo
GRTE12_20240906_003913,GRTE12,NoID,Myvo
GRTE12_20240906_003930,GRTE12,NoID,Myvo
GRTE12_20240906_003941,GRTE12,NoID,Myvo
GRTE12_20240906_003949,GRTE12,NoID,Myvo
GRTE12_20240906_004004,GRTE12,NoID,Myvo
GRTE12_20240906_004016,GRTE12,NoID,NoID
GRTE12_20240906_004027,GRTE12,NoID,NoID
GRTE12_20240906_004058,GRTE12,NoID,Myvo
GRTE12_20240906_004137,GRTE12,NoID,Myvo
GRTE12_20240906_004144,GRTE12,NoID,Myvo
GRTE12_20240906_004201,GRTE12,NoID,Lano
GRTE12_20240906_004218,GRTE12,NoID,NoID
GRTE12_20240906_004226,GRTE12,NoID,Myvo
GRTE12_20240906_004234,GRTE12,NoID,Myvo
GRTE12_20240906_004244,GRTE12,NoID,Myvo
GRTE12_20240906_004254,GRTE12,NoID,NoID
GRTE12_20240906_004310,GRTE12,NoID,Myvo
GRTE12_20240906_004354,GRTE12,NoID,Myvo
GRTE12_20240906_004441,GRTE12,NoID,Myvo
GRTE12_20240906_004455,GRTE12,NoID,Myci
GRTE12_20240906_004507,GRTE12,NoID,Myvo
GRTE12_20240906_004523,GRTE12,NoID,Myvo
GRTE12_20240906_004531,GRTE12,NoID,Myvo
GRTE12_20240906_004548,GRTE12,NoID,Myvo
GRTE12_20240906_004604,GRTE12,NoID,Myvo
GRTE12_20240906_004621,GRTE12,NoID,Myvo
GRTE12_20240906_004635,GRTE12,NoID,Myvo
GRTE12_20240906_004654,GRTE12,NoID,Myvo
GRTE12_20240906_004703,GRTE12,NoID,Myvo
GRTE12_20240906_004721,GRTE12,NoID,Myvo
GRTE12_20240906_004735,GRTE12,NoID,Myvo
GRTE12_20240906_004753,GRTE12,NoID,Myvo
GRTE12_20240906_004810,GRTE12,NoID,Myvo
GRTE12_20240906_004827,GRTE12,NoID,NoID
GRTE12_20240906_004835,GRTE12,NoID,Myvo
GRTE12_20240906_004852,GRTE12,NoID,Myvo
GRTE12_20240906_004910,GRTE12,NoID,Myvo
GRTE12_20240906_004928,GRTE12,NoID,NoID
GRTE12_20240906_004933,GRTE12,NoID,Myvo
GRTE12_20240906_004951,GRTE12,NoID,Myvo
GRTE12_20240906_005023,GRTE12,NoID,Myvo
GRTE12_20240906_005058,GRTE12,NoID,Myvo
GRTE12_20240906_005115,GRTE12,NoID,Myvo
GRTE12_20240906_005132,GRTE12,NoID,Myvo
GRTE12_20240906_005150,GRTE12,NoID,Myvo
GRTE12_20240906_005208,GRTE12,NoID,Myvo
GRTE12_20240906_005225,GRTE12,NoID,Myvo
GRTE12_20240906_005242,GRTE12,NoID,Myvo
GRTE12_20240906_005259,GRTE12,NoID,Myvo
GRTE12_20240906_005312,GRTE12,NoID,Myvo
GRTE12_20240906_005342,GRTE12,NoID,Myvo
GRTE12_20240906_005400,GRTE12,NoID,Myvo
GRTE12_20240906_005411,GRTE12,NoID,Myvo
GRTE12_20240906_005429,GRTE12,NoID,NoID
GRTE12_20240906_005438,GRTE12,NoID,NoID
GRTE12_20240906_005443,GRTE12,NoID,Myvo
GRTE12_20240906_005500,GRTE12,NoID,Myvo
GRTE12_20240906_005510,GRTE12,NoID,Myvo
GRTE12_20240906_005520,GRTE12,NoID,Myvo
GRTE12_20240906_005530,GRTE12,NoID,Myvo
GRTE12_20240906_005547,GRTE12,NoID,Myvo
GRTE12_20240906_005627,GRTE12,NoID,Myvo
GRTE12_20240906_005650,GRTE12,NoID,Myvo
GRTE12_20240906_005707,GRTE12,NoID,NoID
GRTE12_20240906_005735,GRTE12,NoID,Myvo
GRTE12_20240906_005810,GRTE12,NoID,Myvo
GRTE12_20240906_005905,GRTE12,NoID,Myvo
GRTE12_20240906_005925,GRTE12,NoID,Myvo
GRTE12_20240906_005935,GRTE12,NoID,Myvo
GRTE12_20240906_005952,GRTE12,NoID,Myvo
GRTE12_20240906_010001,GRTE12,NoID,Myvo
GRTE12_20240906_010018,GRTE12,NoID,Myvo
GRTE12_20240906_010035,GRTE12,NoID,Myvo
GRTE12_20240906_010052,GRTE12,NoID,NoID
GRTE12_20240906_010059,GRTE12,NoID,Myvo
GRTE12_20240906_010116,GRTE12,NoID,Myvo
GRTE12_20240906_010133,GRTE12,NoID,Myvo
GRTE12_20240906_010150,GRTE12,NoID,Myvo
GRTE12_20240906_010207,GRTE12,NoID,Myvo
GRTE12_20240906_010224,GRTE12,NoID,Myvo
GRTE12_20240906_010242,GRTE12,NoID,Myvo
GRTE12_20240906_010416,GRTE12,NoID,Myvo
GRTE12_20240906_010552,GRTE12,NoID,NoID
GRTE12_20240906_010602,GRTE12,NoID,Myvo
GRTE12_20240906_010622,GRTE12,NoID,Myvo
GRTE12_20240906_010639,GRTE12,NoID,Myvo
GRTE12_20240906_010657,GRTE12,NoID,Myvo
GRTE12_20240906_010714,GRTE12,NoID,Myvo
GRTE12_20240906_010731,GRTE12,NoID,Myvo
GRTE12_20240906_010748,GRTE12,NoID,NoID
GRTE12_20240906_011021,GRTE12,NoID,NoID
GRTE12_20240906_013248,GRTE12,NoID,Myvo
GRTE12_20240906_014423,GRTE12,NoID,Mylu
GRTE12_20240906_015337,GRTE12,NoID,NoID
GRTE12_20240906_023744,GRTE12,NoID,NoID
GRTE12_20240906_024332,GRTE12,NoID,Myvo
GRTE12_20240906_025037,GRTE12,NoID,Lano
GRTE12_20240906_025137,GRTE12,NoID,NoID
GRTE12_20240906_025606,GRTE12,NoID,NoID
GRTE12_20240906_041045,GRTE12,NoID,NoID
GRTE12_20240906_044526,GRTE12,NoID,NoID
GRTE12_20240906_044825,GRTE12,NoID,Myvo
GRTE12_20240906_045802,GRTE12,NoID,NoID
GRTE12_20240906_050957,GRTE12,NoID,NoID
GRTE12_20240906_200308,GRTE12,NoID,Lano
GRTE12_20240906_201007,GRTE12,NoID,NoID
GRTE12_20240906_201117,GRTE12,NoID,Laci
GRTE12_20240906_201241,GRTE12,NoID,NoID
GRTE12_20240906_201456,GRTE12,NoID,NoID
GRTE12_20240906_201645,GRTE12,NoID,NoID
GRTE12_20240906_201938,GRTE12,NoID,Mylu
GRTE12_20240906_204105,GRTE12,NoID,Labo
GRTE12_20240906_204637,GRTE12,NoID,NoID
GRTE12_20240906_205036,GRTE12,NoID,NoID
GRTE12_20240906_205121,GRTE12,NoID,NoID
GRTE12_20240906_205302,GRTE12,NoID,NoID
GRTE12_20240906_205503,GRTE12,NoID,NoID
GRTE12_20240906_205849,GRTE12,NoID,NoID
GRTE12_20240906_210014,GRTE12,NoID,NoID
GRTE12_20240906_210113,GRTE12,NoID,NoID
GRTE12_20240906_210136,GRTE12,NoID,Myvo
GRTE12_20240906_210318,GRTE12,NoID,Myvo
GRTE12_20240906_210519,GRTE12,NoID,Myvo
GRTE12_20240906_210601,GRTE12,NoID,Myvo
GRTE12_20240906_210634,GRTE12,NoID,Myvo
GRTE12_20240906_210704,GRTE12,NoID,Myvo
GRTE12_20240906_210724,GRTE12,NoID,Myvo
GRTE12_20240906_210742,GRTE12,NoID,Myvo
GRTE12_20240906_210822,GRTE12,NoID,Myvo
GRTE12_20240906_210909,GRTE12,NoID,NoID
GRTE12_20240906_210959,GRTE12,NoID,Mylu
GRTE12_20240906_211116,GRTE12,NoID,Myvo
GRTE12_20240906_211224,GRTE12,NoID,Myvo
GRTE12_20240906_211354,GRTE12,NoID,Mylu
GRTE12_20240906_211515,GRTE12,NoID,NoID
GRTE12_20240906_211532,GRTE12,NoID,Mylu
GRTE12_20240906_211626,GRTE12,NoID,Myvo
GRTE12_20240906_211804,GRTE12,NoID,Myev
GRTE12_20240906_211842,GRTE12,NoID,Myvo
GRTE12_20240906_212234,GRTE12,NoID,Myvo
GRTE12_20240906_212750,GRTE12,NoID,Myvo
GRTE12_20240906_212844,GRTE12,NoID,Epfu
GRTE12_20240906_213134,GRTE12,NoID,Myvo
GRTE12_20240906_213417,GRTE12,NoID,Myvo
GRTE12_20240906_213634,GRTE12,NoID,Myvo
GRTE12_20240906_213858,GRTE12,NoID,Myvo
GRTE12_20240906_214012,GRTE12,NoID,Myvo
GRTE12_20240906_214206,GRTE12,NoID,Myvo
GRTE12_20240906_214837,GRTE12,NoID,Labo
GRTE12_20240906_215010,GRTE12,NoID,Myvo
GRTE12_20240906_220155,GRTE12,NoID,NoID
GRTE12_20240906_221712,GRTE12,NoID,Epfu
GRTE12_20240906_223140,GRTE12,NoID,Mylu
GRTE12_20240906_224407,GRTE12,NoID,Myvo
GRTE12_20240906_224752,GRTE12,NoID,Myvo
GRTE12_20240906_225011,GRTE12,NoID,Myvo
GRTE12_20240906_225112,GRTE12,NoID,Myci
GRTE12_20240906_225216,GRTE12,NoID,NoID
GRTE12_20240906_225300,GRTE12,NoID,Myvo
GRTE12_20240906_225319,GRTE12,NoID,Myvo
GRTE12_20240906_225611,GRTE12,NoID,Myvo
GRTE12_20240906_225901,GRTE12,NoID,Myvo
GRTE12_20240906_225920,GRTE12,NoID,Myvo
GRTE12_20240906_230132,GRTE12,NoID,NoID
GRTE12_20240906_230224,GRTE12,NoID,Myvo
GRTE12_20240906_230322,GRTE12,NoID,Myvo
GRTE12_20240906_230530,GRTE12,NoID,Myvo
GRTE12_20240906_230852,GRTE12,NoID,Myvo
GRTE12_20240906_230958,GRTE12,NoID,Myvo
GRTE12_20240906_231128,GRTE12,NoID,Myvo
GRTE12_20240906_231732,GRTE12,NoID,Myvo
GRTE12_20240906_232001,GRTE12,NoID,Myse
GRTE12_20240906_232211,GRTE12,NoID,Myvo
GRTE12_20240906_232401,GRTE12,NoID,Myca
GRTE12_20240906_232655,GRTE12,NoID,Myvo
GRTE12_20240906_232757,GRTE12,NoID,Myvo
GRTE12_20240906_232832,GRTE12,NoID,Myvo
GRTE12_20240906_232905,GRTE12,NoID,Myvo
GRTE12_20240906_233047,GRTE12,NoID,NoID
GRTE12_20240906_233159,GRTE12,NoID,Myvo
GRTE12_20240906_233215,GRTE12,NoID,Myvo
GRTE12_20240906_234649,GRTE12,NoID,NoID
GRTE12_20240906_235214,GRTE12,NoID,Labo
GRTE12_20240907_000003,GRTE12,NoID,Myvo
GRTE12_20240907_000426,GRTE12,NoID,NoID
GRTE12_20240907_000457,GRTE12,NoID,NoID
GRTE12_20240907_000741,GRTE12,NoID,NoID
GRTE12_20240907_001217,GRTE12,NoID,Myca
GRTE12_20240907_001303,GRTE12,NoID,Myvo
GRTE12_20240907_001508,GRTE12,NoID,Myvo
GRTE12_20240907_001928,GRTE12,NoID,Myvo
GRTE12_20240907_002051,GRTE12,NoID,NoID
GRTE12_20240907_002449,GRTE12,NoID,Myth
GRTE12_20240907_003226,GRTE12,NoID,Mylu
GRTE12_20240907_003733,GRTE12,NoID,Lano
GRTE12_20240907_004111,GRTE12,NoID,Myvo
GRTE12_20240907_004344,GRTE12,NoID,NoID
GRTE12_20240907_004440,GRTE12,NoID,Myvo
GRTE12_20240907_004729,GRTE12,NoID,NoID
GRTE12_20240907_005128,GRTE12,NoID,Myca
GRTE12_20240907_010239,GRTE12,NoID,Myse
GRTE12_20240907_010653,GRTE12,NoID,NoID
GRTE12_20240907_010829,GRTE12,NoID,NoID
GRTE12_20240907_010847,GRTE12,NoID,Myvo
GRTE12_20240907_013132,GRTE12,NoID,Myvo
GRTE12_20240907_014850,GRTE12,NoID,NoID
GRTE12_20240907_015101,GRTE12,NoID,Myvo
GRTE12_20240907_021153,GRTE12,NoID,Coto
GRTE12_20240907_021936,GRTE12,NoID,NoID
GRTE12_20240907_025058,GRTE12,NoID,NoID
GRTE12_20240907_030801,GRTE12,NoID,NoID
GRTE12_20240907_032320,GRTE12,NoID,NoID
GRTE12_20240907_045305,GRTE12,NoID,NoID
GRTE12_20240907_053506,GRTE12,NoID,NoID
GRTE12_20240907_200122,GRTE12,NoID,Epfu
GRTE12_20240907_200609,GRTE12,NoID,Lano
GRTE12_20240907_200845,GRTE12,NoID,NoID
GRTE12_20240907_201401,GRTE12,NoID,NoID
GRTE12_20240907_201707,GRTE12,NoID,NoID
GRTE12_20240907_201815,GRTE12,NoID,Labo
GRTE12_20240907_202219,GRTE12,NoID,NoID
GRTE12_20240907_202755,GRTE12,NoID,NoID
GRTE12_20240907_203449,GRTE12,NoID,NoID
GRTE12_20240907_203803,GRTE12,NoID,NoID
GRTE12_20240907_203959,GRTE12,NoID,NoID
GRTE12_20240907_204250,GRTE12,NoID,NoID
GRTE12_20240907_204310,GRTE12,NoID,NoID
GRTE12_20240907_204350,GRTE12,NoID,NoID
GRTE12_20240907_204441,GRTE12,NoID,NoID
GRTE12_20240907_204532,GRTE12,NoID,Mylu
GRTE12_20240907_204948,GRTE12,NoID,Myev
GRTE12_20240907_205056,GRTE12,NoID,Myse
GRTE12_20240907_205137,GRTE12,NoID,NoID
GRTE12_20240907_205153,GRTE12,NoID,Myvo
GRTE12_20240907_205431,GRTE12,NoID,NoID
GRTE12_20240907_205728,GRTE12,NoID,NoID
GRTE12_20240907_205917,GRTE12,NoID,NoID
GRTE12_20240907_210003,GRTE12,NoID,NoID
GRTE12_20240907_210324,GRTE12,NoID,NoID
GRTE12_20240907_210653,GRTE12,NoID,Myvo
GRTE12_20240907_210818,GRTE12,NoID,Myvo
GRTE12_20240907_211040,GRTE12,NoID,NoID
GRTE12_20240907_211336,GRTE12,NoID,NoID
GRTE12_20240907_211913,GRTE12,NoID,Myvo
GRTE12_20240907_212249,GRTE12,NoID,NoID
GRTE12_20240907_212711,GRTE12,NoID,Myvo
GRTE12_20240907_212751,GRTE12,NoID,Myse
GRTE12_20240907_212820,GRTE12,NoID,Myvo
GRTE12_20240907_213128,GRTE12,NoID,NoID
GRTE12_20240907_214156,GRTE12,NoID,NoID
GRTE12_20240907_214430,GRTE12,NoID,Mylu
GRTE12_20240907_215022,GRTE12,NoID,NoID
GRTE12_20240907_215347,GRTE12,NoID,Myth
GRTE12_20240907_215654,GRTE12,NoID,NoID
GRTE12_20240907_220948,GRTE12,NoID,Mylu
GRTE12_20240907_221125,GRTE12,NoID,Mylu
GRTE12_20240907_221438,GRTE12,NoID,NoID
GRTE12_20240907_221506,GRTE12,NoID,Myvo
GRTE12_20240907_222018,GRTE12,NoID,NoID
GRTE12_20240907_223217,GRTE12,NoID,Myci
GRTE12_20240907_223307,GRTE12,NoID,NoID
GRTE12_20240907_223541,GRTE12,NoID,Myvo
GRTE12_20240907_224006,GRTE12,NoID,Myvo
GRTE12_20240907_224537,GRTE12,NoID,NoID
GRTE12_20240907_224726,GRTE12,NoID,Myvo
GRTE12_20240907_225618,GRTE12,NoID,Myvo
GRTE12_20240907_230524,GRTE12,NoID,NoID
GRTE12_20240907_230646,GRTE12,NoID,Mylu
GRTE12_20240907_231055,GRTE12,NoID,Lano
GRTE12_20240907_231406,GRTE12,NoID,NoID
GRTE12_20240907_233326,GRTE12,NoID,Myci
GRTE12_20240907_235056,GRTE12,NoID,Laci
GRTE12_20240907_235722,GRTE12,NoID,Myvo
GRTE12_20240908_000424,GRTE12,NoID,Myci
GRTE12_20240908_000941,GRTE12,NoID,NoID
GRTE12_20240908_001327,GRTE12,NoID,NoID
GRTE12_20240908_004625,GRTE12,NoID,NoID
GRTE12_20240908_010131,GRTE12,NoID,Mylu
GRTE12_20240908_014819,GRTE12,NoID,Epfu
GRTE12_20240908_015723,GRTE12,NoID,Epfu
GRTE12_20240908_024827,GRTE12,NoID,Myci
GRTE12_20240908_030053,GRTE12,NoID,Myvo
GRTE12_20240908_032810,GRTE12,NoID,NoID
GRTE12_20240908_052246,GRTE12,NoID,Myse
GRTE12_20240908_191705,GRTE12,NoID,NoID
GRTE12_20240908_200056,GRTE12,NoID,Epfu
GRTE12_20240908_200501,GRTE12,NoID,Lano
GRTE12_20240908_200702,GRTE12,NoID,NoID
GRTE12_20240908_200819,GRTE12,NoID,Epfu
